,parent,line_id,class,lat,lon,state,x_c,y_c,w,h,top_left_x,top_left_y,bottom_right_x,bottom_right_y,local_top_left_x,local_top_left_y,local_bottom_right_x,local_bottom_right_y,closest_kiln_long,closest_kiln_lat,dist
1339,"26.66,82.36",0,zigzag,26.66243808556213,82.365826786232,uttar_pradesh,24454267.48339556,14197221.796182835,0.030164,0.0775808,24454250.59155556,14197178.350934835,24454284.37523556,14197265.241430836,1086.204,262.272192,1119.98768,349.162688,26.66244013662564,82.36605080814364,0.022302434994125115
1340,"27.15,83.52",0,zigzag,27.150357410268555,83.52160645866391,uttar_pradesh,24561993.9568,14146223.491509257,0.044815,0.0860443,24561968.8604,14146175.306701256,24562019.0532,14146271.676317258,684.6364,474.376952,734.8292,570.746568,27.17274669519392,83.52282653331758,2.483813975776099
1341,"26.15,82.37",0,fcbk,26.151272102604175,82.36567389297485,uttar_pradesh,24454253.232711118,14250416.574968444,0.0448415,0.0825508,24454228.121471114,14250370.346520444,24454278.343951117,14250462.803416444,131.66636,381.682112,181.88884,474.139008,26.15590488611283,82.36850826091766,0.5863101061176027
1342,"25.91,80.91",0,zigzag,25.914228011693087,80.90421375675201,uttar_pradesh,24318035.27504,14275005.410276717,0.0369339,0.0646327,24318014.592056,14274969.215964714,24318055.958024,14275041.604588715,5.600000000161032e-05,85.679608,41.366024,158.068232,25.890040506070267,80.91973728771212,3.0983855230864132
1343,"25.99,81.18",0,zigzag,25.991023302072684,81.18414279842378,uttar_pradesh,24344126.552800003,14267044.7904874,0.0637404,0.0582746,24344090.858176004,14267012.1567114,24344162.247424003,14267077.4242634,910.442176,421.256304,981.831424,486.523856,25.96821885305608,81.22423557624818,4.743489418897495
1344,"26.78,82.68",0,zigzag,26.77869565060851,82.67900371685026,uttar_pradesh,24483457.68901333,14185090.278711025,0.0383399,0.073067,24483436.218669333,14185049.361191023,24483479.15935733,14185131.196231024,445.669336,655.26216,488.610024,737.0971999999999,26.766934476094,82.6760141824722,1.3366251440352703
1345,"27.37,79.78",0,fcbk,27.372049524159547,79.78444606571203,uttar_pradesh,24213665.361582227,14122978.37844856,0.0485306,0.0750044,24213638.184446227,14122936.37598456,24213692.538718227,14123020.38091256,947.226224,302.885856,1001.580496,386.890784,27.343935074293142,79.77434558544152,3.271695859171451
1346,"29.21,77.35",0,zigzag,29.210967391236643,77.34982828712467,uttar_pradesh,23986742.537422225,13928314.072262837,0.0784539,0.0615339,23986698.603238225,13928279.613278836,23986786.471606225,13928348.531246835,500.061016,422.236696,587.9293839999999,491.154664,29.202988418213195,77.35620365543359,1.080042866508994
1347,"29.22,77.33",0,zigzag,29.21895757318459,77.33403114299776,uttar_pradesh,23985270.136871114,13927460.79143624,0.0717414,0.084941,23985229.961687118,13927413.22447624,23985310.312055115,13927508.35839624,895.554576,623.7599200000001,975.904944,718.89384,29.21902465025433,77.33422691099172,0.020435508553164
1348,"28.61,78.53",0,zigzag,28.60851772501338,78.52990790710449,uttar_pradesh,24096733.930097777,13992460.666103313,0.0793311,0.0840299,24096689.504681777,13992413.609359313,24096778.355513778,13992507.722847313,506.990904,670.3155760000001,595.8417360000001,764.429064,28.60849086662348,78.53150016250606,0.15575706269839168
1349,"28.61,78.53",1,zigzag,28.60795095456401,78.52547796726225,uttar_pradesh,24096321.029777776,13992520.839223312,0.0619028,0.0713155,24096286.36420977,13992480.902543312,24096355.695345774,13992560.775903312,103.85043199999998,737.60876,173.181568,817.48212,28.60851772501338,78.52990790710449,0.43779577859479807
1350,"28.61,78.53",2,zigzag,28.60849086662348,78.53150016250606,uttar_pradesh,24096882.339057777,13992463.517623313,0.075137,0.0698369,24096840.262337778,13992424.408959312,24096924.415777776,13992502.626287311,657.74856,681.1151759999999,741.9019999999999,759.3325040000001,28.60851772501338,78.52990790710449,0.15575706269839168
1351,"28.61,78.53",3,zigzag,28.605618814847524,78.5311974599838,uttar_pradesh,24096854.125137776,13992768.435383312,0.0617063,0.0733579,24096819.569609776,13992727.354959313,24096888.680665776,13992809.515807312,637.055832,984.061176,706.166888,1066.222024,28.60849086662348,78.53150016250606,0.31968137489933973
1352,"26.87,81.12",0,zigzag,26.867203713319125,81.11589022235871,uttar_pradesh,24337764.951626662,14175846.102324462,0.0627269,0.0707718,24337729.824562665,14175806.47011646,24337800.078690667,14175885.734532462,141.81389600000003,812.5421920000001,212.068024,891.806608,26.86506961907543,81.11213714637755,0.44159512978621457
1353,"25.96,83.52",0,fcbk,25.95495590903277,83.51517256828308,uttar_pradesh,24561394.274752,14270784.192613969,0.0326854,0.05577,24561375.970928,14270752.961413966,24561412.578576,14270815.423813969,91.746928,1051.6620799999998,128.354576,1114.12448,25.94295729541941,83.50443854351047,1.7096561896415703
1354,"29.46,77.50",0,zigzag,29.46143978731727,77.49434942554471,uttar_pradesh,24000212.88384356,13901534.048893716,0.0588408,0.0505215,24000179.93299556,13901505.756853716,24000245.834691554,13901562.340933716,0.3774400000000005,377.58028,66.27913600000001,434.16436,29.46225972478834,77.49559394855501,0.15110863680807862
1355,"29.46,77.50",1,zigzag,29.46225972478834,77.49559394855501,uttar_pradesh,24000328.881795555,13901446.274493717,0.07245,0.087493,24000288.309795555,13901397.278413717,24000369.45379556,13901495.270573717,108.75424,269.10184,189.89824,367.094,29.46143978731727,77.49434942554471,0.15110863680807862
1356,"27.76,77.72",0,zigzag,27.76303051128188,77.72376913967136,uttar_pradesh,24021596.35105778,14081868.869169228,0.0850664,0.0597614,24021548.713873778,14081835.402785229,24021643.98824178,14081902.335553229,863.6720959999999,207.326896,958.946464,274.259664,27.768094799148223,77.7273458404541,0.6627619886823285
1357,"27.00,82.48",0,fcbk,26.996944091847983,82.48560249004365,uttar_pradesh,24465431.388142224,14162282.349947846,0.067517,0.0598574,24465393.578622226,14162248.829803845,24465469.197662223,14162315.870091846,1044.3804,846.149136,1119.99944,913.189424,26.99691757087974,82.48749497470853,0.18786644130379132
1358,"27.27,83.21",0,fcbk,27.27349531321121,83.20598337268822,uttar_pradesh,24532575.752977774,14133317.819515824,0.0527522,0.0568055,24532546.211745773,14133286.008435825,24532605.29420977,14133349.630595824,156.08196800000002,161.65996,215.164432,225.28212,27.285542280994843,83.20536892929083,1.336285092743544
1359,"27.66,80.00",0,fcbk,27.66091345716492,80.00201027832033,uttar_pradesh,24233943.81596445,14092620.071166215,0.0773961,0.0624343,24233900.47414845,14092585.107958218,24233987.15778045,14092655.034374217,704.0297039999999,428.910552,790.713336,498.83696800000007,27.659161771519592,80.00141929283143,0.20268068406533685
1360,"27.66,80.00",1,fcbk,27.659161771519592,80.00141929283143,uttar_pradesh,24233888.732124448,14092804.406366218,0.0622713,0.0721126,24233853.86019645,14092764.023310218,24233923.604052447,14092844.789422218,657.4157520000001,607.8259039999999,727.159608,688.5920160000001,27.66091345716492,80.00201027832033,0.20268068406533685
1361,"26.47,82.90",0,zigzag,26.46559420493165,82.9014547048569,uttar_pradesh,24504191.62387556,14217734.396279896,0.0642974,0.0458269,24504155.61733156,14217708.733215896,24504227.63041956,14217760.059343897,659.581776,993.068776,731.594864,1044.394904,26.452357156951788,82.91575107154844,2.045377383747141
1362,"27.17,81.73",0,zigzag,27.167356465879195,81.73360443229677,uttar_pradesh,24395340.08899556,14144442.725179557,0.0574993,0.0684761,24395307.889387555,14144404.378563557,24395372.28860356,14144481.071795557,863.757832,798.605864,928.157048,875.2990960000001,27.156285259524463,81.7255142084122,1.46556559893658
1363,"26.80,81.24",0,zigzag,26.800801701776944,81.23899194087981,uttar_pradesh,24349238.86341333,14182782.100477803,0.0864755,0.0758283,24349190.43713333,14182739.636629803,24349287.289693333,14182824.564325806,417.6158,433.819512,514.4683600000001,518.747208,26.806488337125437,81.21802404022216,2.1779039172892056
1364,"26.62,82.50",0,zigzag,26.624154624703824,82.50473282260897,uttar_pradesh,24467214.46437333,14201213.98111822,0.0748102,0.0512553,24467172.570661336,14201185.27815022,24467256.35808533,14201242.684086218,959.237328,98.134792,1043.024752,155.540728,26.622670887401547,82.50157532444004,0.35481618214029387
1365,"26.62,82.50",1,zigzag,26.622670887401547,82.50157532444004,uttar_pradesh,24466920.164213337,14201368.67775822,0.0617057,0.044642,24466885.609021336,14201343.67823822,24466954.71940534,14201393.67727822,672.275688,256.53488,741.386072,306.53392,26.624154624703824,82.50473282260897,0.35481618214029387
1366,"28.20,79.03",0,zigzag,28.196190273646348,79.03261683692936,uttar_pradesh,24143589.79843556,14036151.624498624,0.0605735,0.0604627,24143555.87727556,14036117.765386624,24143623.71959556,14036185.483610624,769.98572,929.050808,837.8280400000001,996.769032,28.227605261310067,79.02133123741147,3.653527811588656
1367,"27.13,80.73",0,zigzag,27.131476451965245,80.73007880287172,uttar_pradesh,24301804.72096,14148201.082337236,0.0599968,0.0736585,24301771.122752003,14148159.833577236,24301838.319168,14148242.331097236,533.746752,364.1218,600.9431679999999,446.61932,27.1301832983226,80.73216784801483,0.25184346492074833
1368,"27.13,80.73",1,zigzag,27.12752858739979,80.7348056653977,uttar_pradesh,24302245.296480004,14148614.539297236,0.075067,0.0731953,24302203.258960005,14148573.549929235,24302287.334000003,14148655.528665235,965.88296,777.8381519999999,1049.958,859.8168880000001,27.1301832983226,80.73216784801483,0.39359803181137465
1369,"27.13,80.73",2,zigzag,27.1301832983226,80.73216784801483,uttar_pradesh,24301999.43408,14148336.514977235,0.0666624,0.0771604,24301962.103136,14148293.305153238,24302036.765024003,14148379.724801237,724.7271360000001,497.593376,799.3890240000001,584.013024,27.131476451965245,80.73007880287172,0.25184346492074833
1370,"25.94,81.24",0,zigzag,25.94300698951081,81.24078551731107,uttar_pradesh,24349406.03685333,14272022.782248631,0.0341236,0.081129,24349386.92763733,14271977.350008631,24349425.146069333,14272068.214488631,614.1063039999999,202.89192,652.3247359999999,293.7564,25.939467472981576,81.2466018514633,0.7022816924614959
1371,"29.41,77.58",0,zigzag,29.40518817250805,77.5787157222748,uttar_pradesh,24008076.39264,13907554.09814041,0.0641602,0.0744734,24008040.462928,13907512.393036408,24008112.322352003,13907595.80324441,404.366928,1033.126416,476.226352,1116.536624,29.405020350546696,77.57877886791232,0.01958540221149475
1372,"25.62,82.69",0,fcbk,25.624165958047588,82.68876289825438,uttar_pradesh,24484367.31064889,14305026.737658236,0.0777798,0.0466778,24484323.75396089,14305000.598090235,24484410.867336888,14305052.877226235,401.1370720000001,103.218192,488.250448,155.497328,25.650344624413947,82.69510747871401,2.969300694459297
1373,"22.42,84.68",0,fcbk,22.417477134669053,84.67953558216098,uttar_pradesh,24669920.773564447,14632309.825821515,0.06987,0.0316678,24669881.646364447,14632292.091853516,24669959.900764447,14632327.559789518,477.58592,796.639312,555.84032,832.1072479999999,22.55564008047636,84.5113030712128,23.103955792196764
1374,"27.31,80.94",0,zigzag,27.306480872103087,80.94541320934295,uttar_pradesh,24321875.34234667,14129858.287492208,0.0542433,0.0902165,24321844.96609867,14129807.766252209,24321905.718594667,14129908.808732208,1034.171432,878.6262800000001,1094.923928,979.66876,27.282387777205592,80.94740562152863,2.6769878686085553
