,parent,line_id,class,lat,lon,state,x_c,y_c,w,h,top_left_x,top_left_y,bottom_right_x,bottom_right_y,local_top_left_x,local_top_left_y,local_bottom_right_x,local_bottom_right_y,closest_hospital_long,closest_hospital_lat,dist,distance_km
1899,"30.76,75.49",0,zigzag,30.762985847431,75.48970468749998,punjab,23813366.451768886,13761290.10935925,0.0371986,0.0812329,23813345.620552886,13761244.61893525,23813387.282984886,13761335.59978325,511.64366400000006,190.641416,553.306096,281.622264,75.48155475,30.74328483,0.021320215033393604,2.319373674079021
1900,"30.23,74.81",0,zigzag,30.23085241775897,74.80761174907684,punjab,23749790.78199111,13818852.183463154,0.0416719,0.0973528,23749767.44572711,13818797.665895157,23749814.11825511,13818906.701031154,314.062616,413.525952,360.735144,522.561088,74.78723629,30.23042175,0.020380009992902848,1.9619713007524244
1901,"31.54,76.01",0,zigzag,31.53968190805903,76.01180452327729,punjab,23862029.683537778,13676697.97961001,0.0445328,0.07203,23862004.745169777,13676657.64281001,23862054.621905778,13676738.316410009,703.255392,554.4504,753.132128,635.124,75.98438476,31.54264472,0.027579370420304686,2.624441140056307
1902,"31.50,74.94",0,zigzag,31.495009328260963,74.9434190328598,punjab,23762448.93829333,13681582.289986674,0.0335029,0.0257316,23762430.176669333,13681567.880290674,23762467.69991733,13681596.699682672,859.915336,1091.133344,897.438584,1119.952736,74.94898367,31.48428404,0.012082921616189884,1.3014326967861383
1903,"31.50,74.94",1,zigzag,31.500838053699905,74.94591905937199,punjab,23762681.957653336,13680945.134306671,0.0148272,0.0513796,23762673.654421337,13680916.361730672,23762690.260885336,13680973.906882674,1103.393088,439.614784,1119.999552,497.159936,74.94898367,31.48428404,0.016835296489163255,1.8584264564914683
1904,"30.72,75.81",0,zigzag,30.72502694692369,75.80710522613525,punjab,23842950.326186668,13765406.6785015,0.0427139,0.0266447,23842926.40640267,13765391.7574695,23842974.245970663,13765421.5995335,266.267736,0.0379120000000002,314.107304,29.879976000000003,75.82148202,30.71486569,0.017605207868666026,1.779128964659711
1905,"31.52,74.89",0,zigzag,31.514952097799245,74.88811463108057,punjab,23757294.19443555,13679402.120706031,0.0901751,0.0144346,23757243.696379557,13679394.037330031,23757344.69249155,13679410.204082033,333.772824,1103.833584,434.768936,1120.000336,74.89846615,31.5219708,0.012506643215598877,1.253938554910594
1906,"29.99,75.64",0,zigzag,29.989708174213465,75.63658192844387,punjab,23827056.40286222,13844834.500682952,0.0938753,0.0411078,23827003.83269422,13844811.480314951,23827108.97303022,13844857.521050952,188.842472,568.384432,293.982808,614.425168,75.64422167,30.00419167,0.016374898510918636,1.766669536518437
1907,"30.75,75.08",0,zigzag,30.747047912223053,75.07823048019407,punjab,23775014.27591111,13763018.745095398,0.0850819,0.0453973,23774966.630047116,13762993.322607398,23775061.92177511,13763044.1675834,347.422936,854.7407119999999,442.714664,905.585688,75.08743632,30.75479981,0.012034924415080254,1.2310935589684622
1908,"30.85,76.05",0,zigzag,30.84717332474785,76.04588795127867,punjab,23865206.48928,13752154.34224402,0.0421788,0.0829446,23865182.869152,13752107.89326802,23865230.109408,13752200.79122002,153.10915199999997,820.432144,200.349408,913.330096,76.06025912,30.87014634,0.027097784414826385,2.8941807839567346
1909,"30.84,76.03",0,zigzag,30.836367991729414,76.03187020435335,punjab,23863899.94056889,13753327.351820704,0.0820717,0.0386176,23863853.98041689,13753305.725964705,23863945.90072089,13753348.977676705,688.3555279999999,932.644384,780.2758319999999,975.896096,76.01435248,30.85301188,0.02416380937029272,2.4925912222584126
1910,"30.78,76.33",0,zigzag,30.78025950558764,76.32871977176661,punjab,23891568.325635552,13759416.277255194,0.0805503,0.0437369,23891523.217467558,13759391.784591194,23891613.43380355,13759440.769919194,395.565912,507.353896,485.782248,556.339224,76.32389652,30.77343325,0.008358320582024169,0.8865203632836459
1911,"30.78,76.37",0,fcbk,30.78488407361948,76.37107232227324,punjab,23895515.869457778,13758914.550855195,0.043035,0.0537859,23895491.76985778,13758884.430751195,23895539.969057776,13758944.670959195,635.84808,5.600000000161032e-05,684.0472799999999,60.240264,76.39208966,30.78421571,0.02102796221816482,2.013108176070016
1912,"30.10,73.98",0,zigzag,30.099810128809867,73.97652487506863,punjab,23672327.87088,13832979.32612332,0.0403506,0.0806523,23672305.274544,13832934.160835322,23672350.467216,13833024.49141132,213.498544,535.2903919999999,258.691216,625.6209679999998,74.00583027,30.11086796,0.03132222537932213,3.079097490515536
1913,"30.90,75.17",0,zigzag,30.901061775784445,75.16975066185,punjab,23783544.575111117,13746302.324634628,0.0873786,0.0819237,23783495.643095117,13746256.447362628,23783593.507127117,13746348.201906629,487.827984,398.787368,585.692016,490.541912,75.17116755,30.90737857,0.006473751709115461,0.7133083165431161
1914,"30.30,75.17",0,fcbk,30.303518224011395,75.16613468189244,punjab,23783207.541351117,13811010.262172531,0.104576,0.0345376,23783148.978791118,13810990.92111653,23783266.103911117,13811029.603228532,141.16368,160.846784,258.28880000000004,199.528896,75.1870224,30.31487413,0.023775057698413607,2.3709259733432924
1915,"30.45,74.43",0,zigzag,30.4475306429322,74.42876984367373,punjab,23714480.15712,13795451.582099246,0.0923491,0.0436266,23714428.441624,13795427.151203249,23714531.872616,13795476.012995243,393.625624,802.5513439999999,497.056616,851.413136,74.43237762,30.46766142,0.02045150936663951,2.258439740506926
